confirmed_cases,country_region,date,lat,long,province_state,state_and_country,rank,confirmed_cases_prev_day,daily_diff_cases,confirmed_recoveries,confirmed_recoveries_prev_day,daily_diff_recoveries,confirmed_deaths,confirmed_deaths_prev_day,daily_diff_deaths
141,China,2020-02-09,24.974,101.48700000000001,Yunnan,Yunnan-China,19.0,138.0,3.0,18,17.0,1.0,0,0.0,0.0
149,China,2020-02-10,24.974,101.48700000000001,Yunnan,Yunnan-China,20.0,141.0,8.0,19,18.0,1.0,0,0.0,0.0
153,China,2020-02-11,24.974,101.48700000000001,Yunnan,Yunnan-China,21.0,149.0,4.0,20,19.0,1.0,0,0.0,0.0
154,China,2020-02-12,24.974,101.48700000000001,Yunnan,Yunnan-China,22.0,153.0,1.0,26,20.0,6.0,0,0.0,0.0
156,China,2020-02-13,24.974,101.48700000000001,Yunnan,Yunnan-China,23.0,154.0,2.0,27,26.0,1.0,0,0.0,0.0
162,China,2020-02-14,24.974,101.48700000000001,Yunnan,Yunnan-China,24.0,156.0,6.0,36,27.0,9.0,0,0.0,0.0
168,China,2020-02-15,24.974,101.48700000000001,Yunnan,Yunnan-China,25.0,162.0,6.0,42,36.0,6.0,0,0.0,0.0
171,China,2020-02-16,24.974,101.48700000000001,Yunnan,Yunnan-China,26.0,168.0,3.0,42,42.0,0.0,0,0.0,0.0
171,China,2020-02-17,24.974,101.48700000000001,Yunnan,Yunnan-China,27.0,171.0,0.0,47,42.0,5.0,0,0.0,0.0
172,China,2020-02-18,24.974,101.48700000000001,Yunnan,Yunnan-China,28.0,171.0,1.0,57,47.0,10.0,0,0.0,0.0
172,China,2020-02-19,24.974,101.48700000000001,Yunnan,Yunnan-China,29.0,172.0,0.0,60,57.0,3.0,1,0.0,1.0
174,China,2020-02-20,24.974,101.48700000000001,Yunnan,Yunnan-China,30.0,172.0,2.0,79,60.0,19.0,2,1.0,1.0
174,China,2020-02-21,24.974,101.48700000000001,Yunnan,Yunnan-China,31.0,174.0,0.0,96,79.0,17.0,2,2.0,0.0
174,China,2020-02-22,24.974,101.48700000000001,Yunnan,Yunnan-China,32.0,174.0,0.0,107,96.0,11.0,2,2.0,0.0
174,China,2020-02-23,24.974,101.48700000000001,Yunnan,Yunnan-China,33.0,174.0,0.0,115,107.0,8.0,2,2.0,0.0
174,China,2020-02-24,24.974,101.48700000000001,Yunnan,Yunnan-China,34.0,174.0,0.0,124,115.0,9.0,2,2.0,0.0
174,China,2020-02-25,24.974,101.48700000000001,Yunnan,Yunnan-China,35.0,174.0,0.0,129,124.0,5.0,2,2.0,0.0
174,China,2020-02-26,24.974,101.48700000000001,Yunnan,Yunnan-China,36.0,174.0,0.0,144,129.0,15.0,2,2.0,0.0
174,China,2020-02-27,24.974,101.48700000000001,Yunnan,Yunnan-China,37.0,174.0,0.0,150,144.0,6.0,2,2.0,0.0
174,China,2020-02-28,24.974,101.48700000000001,Yunnan,Yunnan-China,38.0,174.0,0.0,156,150.0,6.0,2,2.0,0.0
174,China,2020-02-29,24.974,101.48700000000001,Yunnan,Yunnan-China,39.0,174.0,0.0,157,156.0,1.0,2,2.0,0.0
174,China,2020-03-01,24.974,101.48700000000001,Yunnan,Yunnan-China,40.0,174.0,0.0,163,157.0,6.0,2,2.0,0.0
174,China,2020-03-02,24.974,101.48700000000001,Yunnan,Yunnan-China,41.0,174.0,0.0,168,163.0,5.0,2,2.0,0.0
174,China,2020-03-03,24.974,101.48700000000001,Yunnan,Yunnan-China,42.0,174.0,0.0,169,168.0,1.0,2,2.0,0.0
174,China,2020-03-04,24.974,101.48700000000001,Yunnan,Yunnan-China,43.0,174.0,0.0,169,169.0,0.0,2,2.0,0.0
174,China,2020-03-05,24.974,101.48700000000001,Yunnan,Yunnan-China,44.0,174.0,0.0,169,169.0,0.0,2,2.0,0.0
174,China,2020-03-06,24.974,101.48700000000001,Yunnan,Yunnan-China,45.0,174.0,0.0,170,169.0,1.0,2,2.0,0.0
174,China,2020-03-07,24.974,101.48700000000001,Yunnan,Yunnan-China,46.0,174.0,0.0,170,170.0,0.0,2,2.0,0.0
174,China,2020-03-08,24.974,101.48700000000001,Yunnan,Yunnan-China,47.0,174.0,0.0,170,170.0,0.0,2,2.0,0.0
174,China,2020-03-09,24.974,101.48700000000001,Yunnan,Yunnan-China,48.0,174.0,0.0,170,170.0,0.0,2,2.0,0.0
174,China,2020-03-10,24.974,101.48700000000001,Yunnan,Yunnan-China,49.0,174.0,0.0,170,170.0,0.0,2,2.0,0.0
174,China,2020-03-11,24.974,101.48700000000001,Yunnan,Yunnan-China,50.0,174.0,0.0,170,170.0,0.0,2,2.0,0.0
174,China,2020-03-12,24.974,101.48700000000001,Yunnan,Yunnan-China,51.0,174.0,0.0,170,170.0,0.0,2,2.0,0.0
174,China,2020-03-13,24.974,101.48700000000001,Yunnan,Yunnan-China,52.0,174.0,0.0,170,170.0,0.0,2,2.0,0.0
4,China,2020-01-22,19.1959,109.7453,Hainan,Hainan-China,1.0,0.0,4.0,0,0.0,0.0,0,0.0,0.0
5,China,2020-01-23,19.1959,109.7453,Hainan,Hainan-China,2.0,4.0,1.0,0,0.0,0.0,0,0.0,0.0
8,China,2020-01-24,19.1959,109.7453,Hainan,Hainan-China,3.0,5.0,3.0,0,0.0,0.0,0,0.0,0.0
19,China,2020-01-25,19.1959,109.7453,Hainan,Hainan-China,4.0,8.0,11.0,0,0.0,0.0,0,0.0,0.0
22,China,2020-01-26,19.1959,109.7453,Hainan,Hainan-China,5.0,19.0,3.0,0,0.0,0.0,0,0.0,0.0
33,China,2020-01-27,19.1959,109.7453,Hainan,Hainan-China,6.0,22.0,11.0,0,0.0,0.0,1,0.0,1.0
40,China,2020-01-28,19.1959,109.7453,Hainan,Hainan-China,7.0,33.0,7.0,0,0.0,0.0,1,1.0,0.0
43,China,2020-01-29,19.1959,109.7453,Hainan,Hainan-China,8.0,40.0,3.0,0,0.0,0.0,1,1.0,0.0
46,China,2020-01-30,19.1959,109.7453,Hainan,Hainan-China,9.0,43.0,3.0,1,0.0,1.0,1,1.0,0.0
52,China,2020-01-31,19.1959,109.7453,Hainan,Hainan-China,10.0,46.0,6.0,1,1.0,0.0,1,1.0,0.0
62,China,2020-02-01,19.1959,109.7453,Hainan,Hainan-China,11.0,52.0,10.0,1,1.0,0.0,1,1.0,0.0
64,China,2020-02-02,19.1959,109.7453,Hainan,Hainan-China,12.0,62.0,2.0,4,1.0,3.0,1,1.0,0.0
72,China,2020-02-03,19.1959,109.7453,Hainan,Hainan-China,13.0,64.0,8.0,4,4.0,0.0,1,1.0,0.0
80,China,2020-02-04,19.1959,109.7453,Hainan,Hainan-China,14.0,72.0,8.0,5,4.0,1.0,1,1.0,0.0
99,China,2020-02-05,19.1959,109.7453,Hainan,Hainan-China,15.0,80.0,19.0,5,5.0,0.0,1,1.0,0.0
106,China,2020-02-06,19.1959,109.7453,Hainan,Hainan-China,16.0,99.0,7.0,8,5.0,3.0,1,1.0,0.0
117,China,2020-02-07,19.1959,109.7453,Hainan,Hainan-China,17.0,106.0,11.0,10,8.0,2.0,2,1.0,1.0
124,China,2020-02-08,19.1959,109.7453,Hainan,Hainan-China,18.0,117.0,7.0,14,10.0,4.0,2,2.0,0.0
131,China,2020-02-09,19.1959,109.7453,Hainan,Hainan-China,19.0,124.0,7.0,19,14.0,5.0,3,2.0,1.0
138,China,2020-02-10,19.1959,109.7453,Hainan,Hainan-China,20.0,131.0,7.0,19,19.0,0.0,3,3.0,0.0
144,China,2020-02-11,19.1959,109.7453,Hainan,Hainan-China,21.0,138.0,6.0,20,19.0,1.0,3,3.0,0.0
157,China,2020-02-12,19.1959,109.7453,Hainan,Hainan-China,22.0,144.0,13.0,27,20.0,7.0,4,3.0,1.0
157,China,2020-02-13,19.1959,109.7453,Hainan,Hainan-China,23.0,157.0,0.0,30,27.0,3.0,4,4.0,0.0
159,China,2020-02-14,19.1959,109.7453,Hainan,Hainan-China,24.0,157.0,2.0,43,30.0,13.0,4,4.0,0.0
162,China,2020-02-15,19.1959,109.7453,Hainan,Hainan-China,25.0,159.0,3.0,39,43.0,-4.0,4,4.0,0.0
162,China,2020-02-16,19.1959,109.7453,Hainan,Hainan-China,26.0,162.0,0.0,52,39.0,13.0,4,4.0,0.0
163,China,2020-02-17,19.1959,109.7453,Hainan,Hainan-China,27.0,162.0,1.0,59,52.0,7.0,4,4.0,0.0
163,China,2020-02-18,19.1959,109.7453,Hainan,Hainan-China,28.0,163.0,0.0,79,59.0,20.0,4,4.0,0.0
168,China,2020-02-19,19.1959,109.7453,Hainan,Hainan-China,29.0,163.0,5.0,84,79.0,5.0,4,4.0,0.0
168,China,2020-02-20,19.1959,109.7453,Hainan,Hainan-China,30.0,168.0,0.0,86,84.0,2.0,4,4.0,0.0
168,China,2020-02-21,19.1959,109.7453,Hainan,Hainan-China,31.0,168.0,0.0,95,86.0,9.0,4,4.0,0.0
168,China,2020-02-22,19.1959,109.7453,Hainan,Hainan-China,32.0,168.0,0.0,104,95.0,9.0,4,4.0,0.0
168,China,2020-02-23,19.1959,109.7453,Hainan,Hainan-China,33.0,168.0,0.0,106,104.0,2.0,5,4.0,1.0
168,China,2020-02-24,19.1959,109.7453,Hainan,Hainan-China,34.0,168.0,0.0,116,106.0,10.0,5,5.0,0.0
168,China,2020-02-25,19.1959,109.7453,Hainan,Hainan-China,35.0,168.0,0.0,124,116.0,8.0,5,5.0,0.0
168,China,2020-02-26,19.1959,109.7453,Hainan,Hainan-China,36.0,168.0,0.0,129,124.0,5.0,5,5.0,0.0
168,China,2020-02-27,19.1959,109.7453,Hainan,Hainan-China,37.0,168.0,0.0,131,129.0,2.0,5,5.0,0.0
168,China,2020-02-28,19.1959,109.7453,Hainan,Hainan-China,38.0,168.0,0.0,133,131.0,2.0,5,5.0,0.0
168,China,2020-02-29,19.1959,109.7453,Hainan,Hainan-China,39.0,168.0,0.0,148,133.0,15.0,5,5.0,0.0
168,China,2020-03-01,19.1959,109.7453,Hainan,Hainan-China,40.0,168.0,0.0,149,148.0,1.0,5,5.0,0.0
168,China,2020-03-02,19.1959,109.7453,Hainan,Hainan-China,41.0,168.0,0.0,151,149.0,2.0,5,5.0,0.0
168,China,2020-03-03,19.1959,109.7453,Hainan,Hainan-China,42.0,168.0,0.0,155,151.0,4.0,5,5.0,0.0
168,China,2020-03-04,19.1959,109.7453,Hainan,Hainan-China,43.0,168.0,0.0,158,155.0,3.0,5,5.0,0.0
168,China,2020-03-05,19.1959,109.7453,Hainan,Hainan-China,44.0,168.0,0.0,158,158.0,0.0,6,5.0,1.0
168,China,2020-03-06,19.1959,109.7453,Hainan,Hainan-China,45.0,168.0,0.0,158,158.0,0.0,6,6.0,0.0
168,China,2020-03-07,19.1959,109.7453,Hainan,Hainan-China,46.0,168.0,0.0,158,158.0,0.0,6,6.0,0.0
168,China,2020-03-08,19.1959,109.7453,Hainan,Hainan-China,47.0,168.0,0.0,159,158.0,1.0,6,6.0,0.0
168,China,2020-03-09,19.1959,109.7453,Hainan,Hainan-China,48.0,168.0,0.0,159,159.0,0.0,6,6.0,0.0
168,China,2020-03-10,19.1959,109.7453,Hainan,Hainan-China,49.0,168.0,0.0,159,159.0,0.0,6,6.0,0.0
168,China,2020-03-11,19.1959,109.7453,Hainan,Hainan-China,50.0,168.0,0.0,159,159.0,0.0,6,6.0,0.0
168,China,2020-03-12,19.1959,109.7453,Hainan,Hainan-China,51.0,168.0,0.0,160,159.0,1.0,6,6.0,0.0
168,China,2020-03-13,19.1959,109.7453,Hainan,Hainan-China,52.0,168.0,0.0,160,160.0,0.0,6,6.0,0.0
1,China,2020-01-22,26.8154,106.8748,Guizhou,Guizhou-China,1.0,0.0,1.0,0,0.0,0.0,0,0.0,0.0
3,China,2020-01-23,26.8154,106.8748,Guizhou,Guizhou-China,2.0,1.0,2.0,0,0.0,0.0,0,0.0,0.0
3,China,2020-01-24,26.8154,106.8748,Guizhou,Guizhou-China,3.0,3.0,0.0,0,0.0,0.0,0,0.0,0.0
4,China,2020-01-25,26.8154,106.8748,Guizhou,Guizhou-China,4.0,3.0,1.0,0,0.0,0.0,0,0.0,0.0
5,China,2020-01-26,26.8154,106.8748,Guizhou,Guizhou-China,5.0,4.0,1.0,0,0.0,0.0,0,0.0,0.0
7,China,2020-01-27,26.8154,106.8748,Guizhou,Guizhou-China,6.0,5.0,2.0,0,0.0,0.0,0,0.0,0.0
9,China,2020-01-28,26.8154,106.8748,Guizhou,Guizhou-China,7.0,7.0,2.0,0,0.0,0.0,0,0.0,0.0
9,China,2020-01-29,26.8154,106.8748,Guizhou,Guizhou-China,8.0,9.0,0.0,1,0.0,1.0,0,0.0,0.0
12,China,2020-01-30,26.8154,106.8748,Guizhou,Guizhou-China,9.0,9.0,3.0,1,1.0,0.0,0,0.0,0.0
29,China,2020-01-31,26.8154,106.8748,Guizhou,Guizhou-China,10.0,12.0,17.0,2,1.0,1.0,0,0.0,0.0
29,China,2020-02-01,26.8154,106.8748,Guizhou,Guizhou-China,11.0,29.0,0.0,2,2.0,0.0,0,0.0,0.0
38,China,2020-02-02,26.8154,106.8748,Guizhou,Guizhou-China,12.0,29.0,9.0,2,2.0,0.0,0,0.0,0.0
46,China,2020-02-03,26.8154,106.8748,Guizhou,Guizhou-China,13.0,38.0,8.0,2,2.0,0.0,0,0.0,0.0
58,China,2020-02-04,26.8154,106.8748,Guizhou,Guizhou-China,14.0,46.0,12.0,2,2.0,0.0,0,0.0,0.0
64,China,2020-02-05,26.8154,106.8748,Guizhou,Guizhou-China,15.0,58.0,6.0,9,2.0,7.0,1,0.0,1.0
71,China,2020-02-06,26.8154,106.8748,Guizhou,Guizhou-China,16.0,64.0,7.0,6,9.0,-3.0,1,1.0,0.0
81,China,2020-02-07,26.8154,106.8748,Guizhou,Guizhou-China,17.0,71.0,10.0,6,6.0,0.0,1,1.0,0.0
89,China,2020-02-08,26.8154,106.8748,Guizhou,Guizhou-China,18.0,81.0,8.0,7,6.0,1.0,1,1.0,0.0
99,China,2020-02-09,26.8154,106.8748,Guizhou,Guizhou-China,19.0,89.0,10.0,7,7.0,0.0,1,1.0,0.0
109,China,2020-02-10,26.8154,106.8748,Guizhou,Guizhou-China,20.0,99.0,10.0,10,7.0,3.0,1,1.0,0.0
127,China,2020-02-11,26.8154,106.8748,Guizhou,Guizhou-China,21.0,109.0,18.0,17,10.0,7.0,1,1.0,0.0
133,China,2020-02-12,26.8154,106.8748,Guizhou,Guizhou-China,22.0,127.0,6.0,18,17.0,1.0,1,1.0,0.0
135,China,2020-02-13,26.8154,106.8748,Guizhou,Guizhou-China,23.0,133.0,2.0,27,18.0,9.0,1,1.0,0.0
140,China,2020-02-14,26.8154,106.8748,Guizhou,Guizhou-China,24.0,135.0,5.0,28,27.0,1.0,1,1.0,0.0
143,China,2020-02-15,26.8154,106.8748,Guizhou,Guizhou-China,25.0,140.0,3.0,41,28.0,13.0,1,1.0,0.0
144,China,2020-02-16,26.8154,106.8748,Guizhou,Guizhou-China,26.0,143.0,1.0,46,41.0,5.0,1,1.0,0.0
146,China,2020-02-17,26.8154,106.8748,Guizhou,Guizhou-China,27.0,144.0,2.0,57,46.0,11.0,1,1.0,0.0
146,China,2020-02-18,26.8154,106.8748,Guizhou,Guizhou-China,28.0,146.0,0.0,66,57.0,9.0,2,1.0,1.0
146,China,2020-02-19,26.8154,106.8748,Guizhou,Guizhou-China,29.0,146.0,0.0,70,66.0,4.0,2,2.0,0.0
146,China,2020-02-20,26.8154,106.8748,Guizhou,Guizhou-China,30.0,146.0,0.0,72,70.0,2.0,2,2.0,0.0
146,China,2020-02-21,26.8154,106.8748,Guizhou,Guizhou-China,31.0,146.0,0.0,77,72.0,5.0,2,2.0,0.0
146,China,2020-02-22,26.8154,106.8748,Guizhou,Guizhou-China,32.0,146.0,0.0,90,77.0,13.0,2,2.0,0.0
146,China,2020-02-23,26.8154,106.8748,Guizhou,Guizhou-China,33.0,146.0,0.0,102,90.0,12.0,2,2.0,0.0
146,China,2020-02-24,26.8154,106.8748,Guizhou,Guizhou-China,34.0,146.0,0.0,102,102.0,0.0,2,2.0,0.0
146,China,2020-02-25,26.8154,106.8748,Guizhou,Guizhou-China,35.0,146.0,0.0,104,102.0,2.0,2,2.0,0.0
146,China,2020-02-26,26.8154,106.8748,Guizhou,Guizhou-China,36.0,146.0,0.0,104,104.0,0.0,2,2.0,0.0
146,China,2020-02-27,26.8154,106.8748,Guizhou,Guizhou-China,37.0,146.0,0.0,112,104.0,8.0,2,2.0,0.0
146,China,2020-02-28,26.8154,106.8748,Guizhou,Guizhou-China,38.0,146.0,0.0,112,112.0,0.0,2,2.0,0.0
146,China,2020-02-29,26.8154,106.8748,Guizhou,Guizhou-China,39.0,146.0,0.0,112,112.0,0.0,2,2.0,0.0
146,China,2020-03-01,26.8154,106.8748,Guizhou,Guizhou-China,40.0,146.0,0.0,112,112.0,0.0,2,2.0,0.0
146,China,2020-03-02,26.8154,106.8748,Guizhou,Guizhou-China,41.0,146.0,0.0,114,112.0,2.0,2,2.0,0.0
146,China,2020-03-03,26.8154,106.8748,Guizhou,Guizhou-China,42.0,146.0,0.0,114,114.0,0.0,2,2.0,0.0
146,China,2020-03-04,26.8154,106.8748,Guizhou,Guizhou-China,43.0,146.0,0.0,114,114.0,0.0,2,2.0,0.0
146,China,2020-03-05,26.8154,106.8748,Guizhou,Guizhou-China,44.0,146.0,0.0,114,114.0,0.0,2,2.0,0.0
146,China,2020-03-06,26.8154,106.8748,Guizhou,Guizhou-China,45.0,146.0,0.0,114,114.0,0.0,2,2.0,0.0
146,China,2020-03-07,26.8154,106.8748,Guizhou,Guizhou-China,46.0,146.0,0.0,115,114.0,1.0,2,2.0,0.0
146,China,2020-03-08,26.8154,106.8748,Guizhou,Guizhou-China,47.0,146.0,0.0,117,115.0,2.0,2,2.0,0.0
146,China,2020-03-09,26.8154,106.8748,Guizhou,Guizhou-China,48.0,146.0,0.0,123,117.0,6.0,2,2.0,0.0
146,China,2020-03-10,26.8154,106.8748,Guizhou,Guizhou-China,49.0,146.0,0.0,129,123.0,6.0,2,2.0,0.0
146,China,2020-03-11,26.8154,106.8748,Guizhou,Guizhou-China,50.0,146.0,0.0,133,129.0,4.0,2,2.0,0.0
146,China,2020-03-12,26.8154,106.8748,Guizhou,Guizhou-China,51.0,146.0,0.0,137,133.0,4.0,2,2.0,0.0
146,China,2020-03-13,26.8154,106.8748,Guizhou,Guizhou-China,52.0,146.0,0.0,140,137.0,3.0,2,2.0,0.0
4,China,2020-01-22,39.3054,117.323,Tianjin,Tianjin-China,1.0,0.0,4.0,0,0.0,0.0,0,0.0,0.0
4,China,2020-01-23,39.3054,117.323,Tianjin,Tianjin-China,2.0,4.0,0.0,0,0.0,0.0,0,0.0,0.0
8,China,2020-01-24,39.3054,117.323,Tianjin,Tianjin-China,3.0,4.0,4.0,0,0.0,0.0,0,0.0,0.0
10,China,2020-01-25,39.3054,117.323,Tianjin,Tianjin-China,4.0,8.0,2.0,0,0.0,0.0,0,0.0,0.0
14,China,2020-01-26,39.3054,117.323,Tianjin,Tianjin-China,5.0,10.0,4.0,0,0.0,0.0,0,0.0,0.0
23,China,2020-01-27,39.3054,117.323,Tianjin,Tianjin-China,6.0,14.0,9.0,0,0.0,0.0,0,0.0,0.0
24,China,2020-01-28,39.3054,117.323,Tianjin,Tianjin-China,7.0,23.0,1.0,0,0.0,0.0,0,0.0,0.0
27,China,2020-01-29,39.3054,117.323,Tianjin,Tianjin-China,8.0,24.0,3.0,0,0.0,0.0,0,0.0,0.0
31,China,2020-01-30,39.3054,117.323,Tianjin,Tianjin-China,9.0,27.0,4.0,0,0.0,0.0,0,0.0,0.0
32,China,2020-01-31,39.3054,117.323,Tianjin,Tianjin-China,10.0,31.0,1.0,0,0.0,0.0,0,0.0,0.0
41,China,2020-02-01,39.3054,117.323,Tianjin,Tianjin-China,11.0,32.0,9.0,0,0.0,0.0,0,0.0,0.0
48,China,2020-02-02,39.3054,117.323,Tianjin,Tianjin-China,12.0,41.0,7.0,1,0.0,1.0,0,0.0,0.0
60,China,2020-02-03,39.3054,117.323,Tianjin,Tianjin-China,13.0,48.0,12.0,1,1.0,0.0,0,0.0,0.0
67,China,2020-02-04,39.3054,117.323,Tianjin,Tianjin-China,14.0,60.0,7.0,2,1.0,1.0,0,0.0,0.0
69,China,2020-02-05,39.3054,117.323,Tianjin,Tianjin-China,15.0,67.0,2.0,2,2.0,0.0,1,0.0,1.0
79,China,2020-02-06,39.3054,117.323,Tianjin,Tianjin-China,16.0,69.0,10.0,2,2.0,0.0,1,1.0,0.0
81,China,2020-02-07,39.3054,117.323,Tianjin,Tianjin-China,17.0,79.0,2.0,2,2.0,0.0,1,1.0,0.0
88,China,2020-02-08,39.3054,117.323,Tianjin,Tianjin-China,18.0,81.0,7.0,4,2.0,2.0,1,1.0,0.0
91,China,2020-02-09,39.3054,117.323,Tianjin,Tianjin-China,19.0,88.0,3.0,4,4.0,0.0,1,1.0,0.0
95,China,2020-02-10,39.3054,117.323,Tianjin,Tianjin-China,20.0,91.0,4.0,8,4.0,4.0,1,1.0,0.0
106,China,2020-02-11,39.3054,117.323,Tianjin,Tianjin-China,21.0,95.0,11.0,10,8.0,2.0,2,1.0,1.0
112,China,2020-02-12,39.3054,117.323,Tianjin,Tianjin-China,22.0,106.0,6.0,11,10.0,1.0,2,2.0,0.0
119,China,2020-02-13,39.3054,117.323,Tianjin,Tianjin-China,23.0,112.0,7.0,21,11.0,10.0,3,2.0,1.0
120,China,2020-02-14,39.3054,117.323,Tianjin,Tianjin-China,24.0,119.0,1.0,31,21.0,10.0,3,3.0,0.0
122,China,2020-02-15,39.3054,117.323,Tianjin,Tianjin-China,25.0,120.0,2.0,37,31.0,6.0,3,3.0,0.0
124,China,2020-02-16,39.3054,117.323,Tianjin,Tianjin-China,26.0,122.0,2.0,45,37.0,8.0,3,3.0,0.0
125,China,2020-02-17,39.3054,117.323,Tianjin,Tianjin-China,27.0,124.0,1.0,46,45.0,1.0,3,3.0,0.0
128,China,2020-02-18,39.3054,117.323,Tianjin,Tianjin-China,28.0,125.0,3.0,48,46.0,2.0,3,3.0,0.0
130,China,2020-02-19,39.3054,117.323,Tianjin,Tianjin-China,29.0,128.0,2.0,54,48.0,6.0,3,3.0,0.0
131,China,2020-02-20,39.3054,117.323,Tianjin,Tianjin-China,30.0,130.0,1.0,59,54.0,5.0,3,3.0,0.0
132,China,2020-02-21,39.3054,117.323,Tianjin,Tianjin-China,31.0,131.0,1.0,62,59.0,3.0,3,3.0,0.0
135,China,2020-02-22,39.3054,117.323,Tianjin,Tianjin-China,32.0,132.0,3.0,65,62.0,3.0,3,3.0,0.0
135,China,2020-02-23,39.3054,117.323,Tianjin,Tianjin-China,33.0,135.0,0.0,81,65.0,16.0,3,3.0,0.0
135,China,2020-02-24,39.3054,117.323,Tianjin,Tianjin-China,34.0,135.0,0.0,87,81.0,6.0,3,3.0,0.0
135,China,2020-02-25,39.3054,117.323,Tianjin,Tianjin-China,35.0,135.0,0.0,91,87.0,4.0,3,3.0,0.0
135,China,2020-02-26,39.3054,117.323,Tianjin,Tianjin-China,36.0,135.0,0.0,96,91.0,5.0,3,3.0,0.0
136,China,2020-02-27,39.3054,117.323,Tianjin,Tianjin-China,37.0,135.0,1.0,102,96.0,6.0,3,3.0,0.0
136,China,2020-02-28,39.3054,117.323,Tianjin,Tianjin-China,38.0,136.0,0.0,102,102.0,0.0,3,3.0,0.0
136,China,2020-02-29,39.3054,117.323,Tianjin,Tianjin-China,39.0,136.0,0.0,109,102.0,7.0,3,3.0,0.0
136,China,2020-03-01,39.3054,117.323,Tianjin,Tianjin-China,40.0,136.0,0.0,111,109.0,2.0,3,3.0,0.0
136,China,2020-03-02,39.3054,117.323,Tianjin,Tianjin-China,41.0,136.0,0.0,111,111.0,0.0,3,3.0,0.0
136,China,2020-03-03,39.3054,117.323,Tianjin,Tianjin-China,42.0,136.0,0.0,124,111.0,13.0,3,3.0,0.0
136,China,2020-03-04,39.3054,117.323,Tianjin,Tianjin-China,43.0,136.0,0.0,124,124.0,0.0,3,3.0,0.0
136,China,2020-03-05,39.3054,117.323,Tianjin,Tianjin-China,44.0,136.0,0.0,128,124.0,4.0,3,3.0,0.0
136,China,2020-03-06,39.3054,117.323,Tianjin,Tianjin-China,45.0,136.0,0.0,128,128.0,0.0,3,3.0,0.0
136,China,2020-03-07,39.3054,117.323,Tianjin,Tianjin-China,46.0,136.0,0.0,128,128.0,0.0,3,3.0,0.0
136,China,2020-03-08,39.3054,117.323,Tianjin,Tianjin-China,47.0,136.0,0.0,128,128.0,0.0,3,3.0,0.0
136,China,2020-03-09,39.3054,117.323,Tianjin,Tianjin-China,48.0,136.0,0.0,130,128.0,2.0,3,3.0,0.0
136,China,2020-03-10,39.3054,117.323,Tianjin,Tianjin-China,49.0,136.0,0.0,131,130.0,1.0,3,3.0,0.0
136,China,2020-03-11,39.3054,117.323,Tianjin,Tianjin-China,50.0,136.0,0.0,131,131.0,0.0,3,3.0,0.0
136,China,2020-03-12,39.3054,117.323,Tianjin,Tianjin-China,51.0,136.0,0.0,132,131.0,1.0,3,3.0,0.0
136,China,2020-03-13,39.3054,117.323,Tianjin,Tianjin-China,52.0,136.0,0.0,132,132.0,0.0,3,3.0,0.0
1,China,2020-01-22,37.5777,112.2922,Shanxi,Shanxi-China,1.0,0.0,1.0,0,0.0,0.0,0,0.0,0.0
1,China,2020-01-23,37.5777,112.2922,Shanxi,Shanxi-China,2.0,1.0,0.0,0,0.0,0.0,0,0.0,0.0
1,China,2020-01-24,37.5777,112.2922,Shanxi,Shanxi-China,3.0,1.0,0.0,0,0.0,0.0,0,0.0,0.0
6,China,2020-01-25,37.5777,112.2922,Shanxi,Shanxi-China,4.0,1.0,5.0,0,0.0,0.0,0,0.0,0.0
9,China,2020-01-26,37.5777,112.2922,Shanxi,Shanxi-China,5.0,6.0,3.0,0,0.0,0.0,0,0.0,0.0
13,China,2020-01-27,37.5777,112.2922,Shanxi,Shanxi-China,6.0,9.0,4.0,0,0.0,0.0,0,0.0,0.0
27,China,2020-01-28,37.5777,112.2922,Shanxi,Shanxi-China,7.0,13.0,14.0,0,0.0,0.0,0,0.0,0.0
27,China,2020-01-29,37.5777,112.2922,Shanxi,Shanxi-China,8.0,27.0,0.0,1,0.0,1.0,0,0.0,0.0
35,China,2020-01-30,37.5777,112.2922,Shanxi,Shanxi-China,9.0,27.0,8.0,1,1.0,0.0,0,0.0,0.0
39,China,2020-01-31,37.5777,112.2922,Shanxi,Shanxi-China,10.0,35.0,4.0,1,1.0,0.0,0,0.0,0.0
47,China,2020-02-01,37.5777,112.2922,Shanxi,Shanxi-China,11.0,39.0,8.0,1,1.0,0.0,0,0.0,0.0
66,China,2020-02-02,37.5777,112.2922,Shanxi,Shanxi-China,12.0,47.0,19.0,3,1.0,2.0,0,0.0,0.0
74,China,2020-02-03,37.5777,112.2922,Shanxi,Shanxi-China,13.0,66.0,8.0,2,3.0,-1.0,0,0.0,0.0
81,China,2020-02-04,37.5777,112.2922,Shanxi,Shanxi-China,14.0,74.0,7.0,4,2.0,2.0,0,0.0,0.0
81,China,2020-02-05,37.5777,112.2922,Shanxi,Shanxi-China,15.0,81.0,0.0,5,4.0,1.0,0,0.0,0.0
96,China,2020-02-06,37.5777,112.2922,Shanxi,Shanxi-China,16.0,81.0,15.0,12,5.0,7.0,0,0.0,0.0
104,China,2020-02-07,37.5777,112.2922,Shanxi,Shanxi-China,17.0,96.0,8.0,15,12.0,3.0,0,0.0,0.0
115,China,2020-02-08,37.5777,112.2922,Shanxi,Shanxi-China,18.0,104.0,11.0,21,15.0,6.0,0,0.0,0.0
